FIPS_COUNTY_CODE,MONTH,YEAR,SYSTEM_CODE,AGE,INITIAL_REPLACEMENT,TYPE_DISTRIBUTION,LTAR_TODAY,DESIGN_FLOW,FAILURE_CODE,CAUSE_CODE,REMEDY_CODE
51,3,2016,GTR,76,R,GP,0.6,390,SD,A,0.25
51,3,2016,GTR,47,I,GP,0.9,480,SD,A,0.25
51,3,2016,GTR,38,I,GP,0.6,360,P,A,0.25
51,3,2016,TCT,54,I,GP,0.8,360,SD,A,0.25
51,3,2016,TCT,53,I,GP,0.9,360,SD,A,0.25
51,3,2016,GTR,31,I,GP,0.7,360,FL,S,0.25
51,3,2016,GTR,58,I,GP,0.8,360,SD,D,TANK
51,3,2016,GTR,20,I,GP,0.5,360,P,D,TANK
51,3,2016,GTR,26,I,GP,0.7,360,SD,A,GTR
51,3,2016,TCT,34,I,GP,0.9,360,SD,A,0.25
51,3,2016,TCT,56,I,GP,0.65,360,SD,A,0.25
51,3,2016,TCT,64,I,GP,0.7,240,SD,A,GTR
51,3,2016,GTR,30,I,GP,0.6,360,SD,A,0.25
51,3,2016,GTR,30,I,GP,0.6,360,SD,A,TCHP
51,3,2016,GTR,20,I,GP,0.8,300,SD,A,0.25
51,3,2016,IQ4,15,R,GP,0.8,360,SD,Q,0.25
51,3,2016,GTR,43,I,GP,0.9,480,,A,0.25
51,3,2016,GTR,16,I,GP,0.7,480,SD,Z,0.25
51,3,2016,GTR,26,I,GP,0.5,360,SD,D,TANK
51,3,2016,GTR,35,I,GP,0.8,360,SD,D,TANK
51,3,2016,GTR,54,I,PG,0.5,360,SD,D,RDB
51,3,2016,GTR,29,I,GP,0.2,360,SD,A,0.25
51,3,2016,GTR,23,I,GP,0.8,360,SD,D,RDB
51,3,2016,TCT,50,I,GP,0.8,360,SD,A,0.25
51,3,2016,GTR,33,I,GP,0.8,360,SD,A,0.25
51,3,2016,GTR,34,R,GP,0.7,360,SD,D,0.25
51,3,2016,GTR,10,I,GP,0.8,600,SD,Z,0.25
51,3,2016,GTR,31,I,GP,0.4,360,SD,E,RDB
51,3,2016,GTR,24,I,GP,0.4,480,SD,D,RDB
51,3,2016,TCT,59,I,GP,0.5,240,SD,D,0.25
51,3,2016,GTR,28,I,GP,0.8,360,SD,S,0.25
51,3,2016,IQ4W,21,I,PG,0.5,360,SD,S,0.25
51,3,2016,GTR,33,I,GP,0.8,360,SD,D,RDB
51,3,2016,GTR,66,R,GP,0.4,360,SD,T,MAI
51,4,2016,TCT,49,I,GP,0.6,360,SD,D,0.25
51,4,2016,GTR,49,I,GP,,,SD,D,TANK
51,4,2016,GTR,30,I,GP,0.6,360,SD,A,0.25
51,4,2016,GTR,76,R,GP,0.6,480,SD,D,TANK
51,4,2016,GTR,26,I,GP,1,480,SD,D,0.25
51,4,2016,TCT,51,I,GP,0.4,360,SD,A,0.25
51,4,2016,GTR,44,I,GP,0.4,360,SD,A,0.25
51,4,2016,IQ4W,6,I,GP,0.6,360,SD,Q,0.25
51,4,2016,GTR,22,I,GP,0.6,360,SD,A,0.25
51,4,2016,OTH,6,I,PG,,,,D,OTH
51,4,2016,GTR,54,I,GP,0.7,360,SD,A,0.25
51,4,2016,TCT,51,I,GP,,360,SD,A,0.25
51,4,2016,GTR,43,I,GP,0.8,360,BU,A,0.25
51,4,2016,TCT,51,R,GP,0.5,360,BU,A,GBD
51,4,2016,GBD,32,I,GP,,,SD,D,RDB
51,4,2016,GTR,0,I,GP,0.8,500,BU,A,0.25
51,4,2016,GTR,38,I,GP,,,SD,D,RDB
51,4,2016,GTR,22,I,GP,0.6,360,SD,A,0.25
51,4,2016,GTR,8,I,GP,0.5,360,SD,Q,0.25
51,4,2016,GTR,19,I,GP,0.9,360,SD,A,0.25
51,4,2016,GTR,47,I,GP,0.8,360,SD,S,0.25
51,4,2016,GTR,29,I,GP,,,SD,A,RDB
51,4,2016,GTR,51,R,GP,0.7,360,SD,A,0.25
51,4,2016,GTR,41,R,GP,0.6,240,SD,A,0.25
51,4,2016,TCT,51,I,GP,0.4,360,SD,A,TCHP
51,4,2016,GTR,20,I,GP,0.8,360,SD,D,TANK
51,4,2016,GTR,29,I,GP,,,,D,RDB
51,4,2016,GTR,46,I,GP,0.7,720,SD,A,0.25
51,4,2016,GTR,53,I,GP,0.65,360,SD,D,0.25
51,4,2016,GTR,0,I,GP,,,SD,D,RDB
51,4,2016,GTR,38,I,GP,0.65,360,SD,A,0.25
51,4,2016,IQ4,9,R,PG,,,SD,D,0.25
51,4,2016,,0,,,0.5,360,SD,,
51,4,2016,GTR,81,R,GP,,,SD,D,TANK
51,4,2016,TCT,89,R,GP,0.4,360,SD,A,0.25
51,5,2016,GBD,41,R,GP,0.5,360,SD,Q,0.25
51,5,2016,TCT,61,I,GP,0.5,360,SD,D,TANK
51,5,2016,GTR,55,I,GP,0.6,360,SD,A,0.25
51,5,2016,GTR,43,I,GP,0.5,360,BU,A,0.25
51,5,2016,GTR,0,I,GP,0.4,360,SD,D,0.25
51,5,2016,GTR,24,I,GP,0.8,360,SD,U,0.25
51,5,2016,TCT,57,I,GP,0.8,360,SD,D,0.25
51,5,2016,GTR,9,I,GP,0.6,360,SD,U,0.25
51,5,2016,GTR,9,I,GP,0.6,360,SD,D,TANK
51,5,2016,TCT,65,I,GP,0.3,360,FL,S,OTH
51,5,2016,GTR,31,I,GP,0.5,360,FL,S,RDB
51,5,2016,GTR,25,I,GP,0.5,360,SD,U,0.25
51,5,2016,GTR,29,I,GP,0.8,360,SD,A,0.25
51,5,2016,TCT,46,I,GP,0.6,360,SD,S,PH
51,5,2016,GTR,20,I,GP,0.5,360,SD,D,RDB
51,5,2016,GTR,26,I,GP,0.6,360,BU,A,0.25
51,5,2016,GTR,18,I,GP,0.6,360,SD,S,0.25
51,6,2016,GTR,32,I,GP,0.6,360,SD,D,TANK
51,6,2016,GTR,21,I,GP,0.8,360,SD,D,0.25
51,6,2016,GTR,35,I,GP,0.8,360,SD,A,0.25
51,6,2016,GTR,54,I,GP,0.8,360,GW,D,TANK
51,6,2016,GTR,16,R,GP,0.8,360,BU,D,0.25
51,6,2016,CHA,15,I,GP,0.8,480,SD,Q,0.25
51,6,2016,GBD,24,R,GP,0.7,360,SD,D,RDB
51,6,2016,IS,16,R,GP,0.6,480,SD,S,0.25
51,6,2016,GTR,53,I,GP,0.7,360,BU,A,0.25
51,6,2016,GTR,26,I,GP,0.5,360,GW,D,TANK
51,6,2016,GTR,41,I,GP,0.6,360,SD,D,0.25
51,6,2016,TCT,55,I,GP,0.7,360,BU,A,0.25
51,6,2016,IS,19,I,GP,0.6,360,SD,D,RDB
51,6,2016,GTR,19,I,GP,0.5,240,SD,D,RDB
51,6,2016,GTR,34,I,GP,0.5,360,SD,D,RDB
51,6,2016,GTR,7,I,GP,0.3,360,FL,S,OTH
51,6,2016,GTR,0,I,GP,0.8,240,SD,D,RDB
51,6,2016,GTR,53,R,GP,0.8,360,SD,A,0.25
51,6,2016,GTR,27,I,GP,0.6,360,SD,D,RDB
51,6,2016,GTR,40,I,GP,0.6,360,SD,A,0.25
51,6,2016,GTR,32,I,GP,0.9,360,SD,A,0.25
51,6,2016,GTR,40,I,GP,0.8,360,SD,D,RDB
51,6,2016,GTR,10,I,GP,0.8,480,FL,U,0.25
51,6,2016,GTR,31,I,GP,0.75,360,P,A,0.25
51,7,2016,GTR,45,I,GP,0.8,360,BU,A,IQ4W
51,7,2016,GBD,20,I,GP,0.9,360,SD,D,TANK
51,7,2016,GTR,24,I,GP,0.6,360,SD,D,0.25
51,7,2016,GTR,43,I,GP,0.9,360,SD,D,0.25
51,7,2016,GTR,20,I,GP,0.6,360,SD,D,0.25
51,7,2016,TCT,60,I,GP,0.6,360,SD,D,TANK
51,7,2016,GTR,26,I,GP,0.6,240,SD,U,TANK
51,7,2016,GTR,20,I,GP,0.6,360,SD,D,RDB
51,7,2016,GTR,21,I,GP,0.5,720,SD,A,0.25
51,7,2016,GTR,31,I,GP,0.5,480,SD,A,0.25
51,7,2016,GBD,48,I,GP,0.5,360,SD,U,0.25
51,7,2016,EZ1203HG,15,R,GP,0.5,480,FL,Q,0.25
51,7,2016,IQ4W,15,R,GP,0.6,360,SD,D,TANK
51,8,2016,GTR,24,I,GP,0.7,360,SD,Q,0.25
51,8,2016,TCT,56,I,GP,0.5,360,P,A,TANK
51,8,2016,TCT,58,I,GP,0.6,360,SD,A,0.25
51,8,2016,GTR,30,I,GP,0.5,360,SD,M,0.25
51,8,2016,GTR,39,I,GP,0.6,360,P,D,0.25
51,8,2016,GTR,30,I,GP,0.4,360,SD,A,0.25
51,8,2016,TCT,75,I,GP,0.8,360,P,A,0.25
51,8,2016,TCT,42,I,GP,0.7,360,SD,A,0.25
51,8,2016,GTR,47,I,GP,0.5,360,SD,A,0.25
51,8,2016,IQ4W,3,R,GP,0.6,840,SD,Z,0.25
51,8,2016,GTR,8,I,GP,0.5,360,FL,D,RDB
51,8,2016,GTR,25,I,GP,0.8,480,SD,A,0.25
51,8,2016,GTR,14,I,GP,0.8,360,BU,Q,0.25
51,8,2016,GTR,14,I,GP,0.8,360,SD,Q,0.25
51,8,2016,GTR,66,R,GP,0.6,240,SD,Q,0.25
51,8,2016,GTR,25,I,GP,0.9,360,SD,A,0.25
51,8,2016,GTR,79,I,GP,0.8,360,SD,A,0.25
51,8,2016,TCT,75,R,GP,0.8,360,BU,Q,0.25
51,8,2016,TCT,75,R,GP,0.8,360,SD,Q,0.25
51,8,2016,GTR,28,I,GP,0.8,360,SD,Q,0.25
51,8,2016,GTR,40,I,GP,0.6,360,BU,A,0.25
51,8,2016,GTR,45,I,GP,0.5,360,BU,D,0.25
51,8,2016,GTR,25,I,GP,0.7,600,SD,E,0.25
51,8,2016,GTR,22,I,GP,0.5,360,BU,S,0.25
51,8,2016,GTR,22,I,GP,0.5,360,BU,S,0.25
51,8,2016,GTR,12,I,GP,0.5,360,SD,A,RDB
51,8,2016,GTR,25,I,GP,0.5,360,SD,A,0.25
51,8,2016,IQ4W,13,R,GP,0.5,360,P,D,RDB
51,8,2016,GTR,56,R,GP,0.6,360,SD,A,OTH
51,8,2016,GTR,15,I,GP,0.9,480,SD,A,0.25
51,8,2016,GTR,41,I,GP,0.6,360,P,A,RDB
51,9,2016,GTR,42,R,GP,0.4,360,BU,D,0.25
51,9,2016,TCT,51,I,GP,0.5,360,P,D,RDB
51,9,2016,TCT,73,I,GP,0.8,360,SD,A,0.25
51,9,2016,GTR,42,I,GP,0.8,360,SD,A,0.25
51,9,2016,GTR,32,I,GP,0.6,360,SD,A,0.25
51,9,2016,TCT,62,I,GP,0.6,360,P,A,0.25
51,9,2016,GTR,53,I,GP,0.6,360,SD,S,RDB
51,9,2016,GTR,43,I,GP,0.7,360,SD,A,0.25
51,9,2016,TCT,52,R,GP,0.5,360,SD,A,0.25
51,9,2016,GTR,60,I,GP,0.8,240,BU,Q,0.25
51,9,2016,GTR,37,I,GP,0.6,240,BU,S,0.25
51,9,2016,TCT,65,I,GS,0.8,230,P,Q,0.25
51,9,2016,TCT,64,R,GP,0.5,240,BU,Q,0.25
51,9,2016,GTR,76,R,GS,0.3,120,P,Q,0.25
51,9,2016,GTR,21,I,GP,0.8,120,BU,Q,0.25
51,9,2016,GTR,21,I,GP,0.8,360,SD,Q,RDB
51,9,2016,GTR,37,I,GP,0.4,360,SD,A,TANK
51,9,2016,IEQ,11,I,GP,0.7,600,SD,D,RDB
51,9,2016,GTR,62,I,GP,0.8,360,SD,D,0.25
51,9,2016,GTR,30,I,GP,0.6,860,SD,A,0.25
51,9,2016,GTR,28,I,GP,0.6,480,SD,D,0.25
51,9,2016,TCT,39,R,GP,0.6,360,SD,S,0.25
51,9,2016,GTR,41,I,GP,0.5,360,P,Q,0.25
51,9,2016,GTR,18,I,GP,0.5,360,SD,A,RDB
51,9,2016,GTR,31,I,GP,0.6,360,P,Q,0.25
51,9,2016,GTR,23,I,GP,0.8,480,SD,Q,0.25
51,9,2016,GTR,23,I,GP,0.5,360,SD,D,TANK
51,10,2016,GTR,30,I,GP,0.5,360,BU,Q,SWR
51,10,2016,GTR,30,I,GP,0.5,360,BU,Q,SWR
51,10,2016,GTR,29,I,GP,0.6,360,SD,A,0.25
51,10,2016,GTR,57,R,GP,0.8,360,SD,S,0.25
51,10,2016,GTR,59,I,GP,0.7,360,SD,D,SWR
51,10,2016,GTR,43,I,GP,0.5,360,SD,A,0.25
51,10,2016,GTR,49,I,GP,0.8,360,SD,A,0.25
51,10,2016,TCT,86,I,GP,0.8,780,SD,A,0.25
51,10,2016,GTR,29,I,GP,0.8,360,SD,Q,SWR
51,10,2016,GTR,24,I,GP,0.9,360,BU,Q,0.25
51,10,2016,GTR,32,I,GP,0.7,360,SD,S,TANK
51,10,2016,IS,29,I,GP,0.5,360,SD,S,0.25
51,11,2016,IS,30,R,GP,0.4,360,SD,S,0.25
51,11,2016,GTR,29,I,GP,0.5,360,BU,A,0.25
51,11,2016,GTR,31,I,GP,0.5,360,SD,A,0.25
51,11,2016,GTR,20,I,GP,0.6,360,SD,S,0.25
51,11,2016,GTR,29,I,GP,0.4,240,SD,D,0.25
51,11,2016,TCT,71,R,GP,0.6,360,SD,A,0.25
51,11,2016,GTR,55,I,GP,0.4,360,SD,A,RDB
51,11,2016,GTR,34,I,GP,0.9,360,SD,A,0.25
51,11,2016,TCT,55,R,GP,0.4,360,SD,A,0.25
51,11,2016,GTR,15,I,GP,0.6,240,BU,D,0.25
51,11,2016,TCT,42,I,GP,1,360,SD,A,0.25
51,11,2016,TCT,54,R,GP,0.9,360,BU,M,0.25
51,11,2016,TCT,53,I,GP,0.5,360,SD,A,0.25
51,11,2016,GTR,28,I,GP,0.8,360,SD,A,0.25
51,11,2016,GTR,18,I,GP,0.5,360,FL,S,0.25
51,11,2016,GTR,24,R,GP,0.5,360,SD,P,0.25
51,11,2016,GTR,28,I,GP,0.5,360,SD,A,0.25
51,11,2016,GTR,10,I,GP,0.5,360,SD,D,0.25
51,11,2016,GTR,30,I,GP,0.5,360,SD,S,0.25
51,11,2016,GTR,15,I,GP,0.5,480,SD,A,0.25
51,11,2016,TCT,53,I,GP,0.3,360,SD,A,0.25
51,11,2016,GTR,25,I,GP,0.7,360,SD,A,0.25
51,11,2016,GTR,17,I,GP,0.5,360,SD,D,RDB
51,11,2016,GTR,27,I,GP,0.5,360,SD,D,TANK
51,11,2016,GTR,17,I,GP,0.8,360,SD,A,0.25
51,11,2016,GTR,29,I,GP,1,360,SD,D,0.25
51,11,2016,TCT,44,R,GP,0.8,360,SD,D,TANK
51,11,2016,TCT,68,R,PG,0.4,360,SD,A,0.25
51,11,2016,GTR,42,I,GP,0.6,360,SD,D,RDB
51,12,2016,GTR,6,I,GP,0.6,360,SD,D,0.25
51,12,2016,GTR,29,I,GP,0.4,360,SD,A,0.25
51,12,2016,TCT,51,R,GP,0.6,360,P,Q,MAI
51,12,2016,GTR,49,I,GP,0.9,360,SD,A,0.25
51,12,2016,GTR,39,I,GP,0.6,480,SD,A,0.25
51,12,2016,LDP 10,10,R,GP,0.9,360,SD,D,0.25
51,12,2016,TCT,63,R,GP,0.8,360,SD,A,0.25
51,12,2016,IQ4W,1,I,GP,0.6,360,SD,Q,0.25
51,12,2016,GTR,46,R,GP,0.5,360,SD,A,0.25
51,12,2016,TCT,29,I,GP,0.6,480,BU,A,0.25
51,12,2016,GTR,37,I,GP,0.5,360,SD,A,0.25
51,12,2016,GTR,23,I,GP,0.9,360,SD,D,0.25
51,12,2016,GTR,29,I,GP,0.5,360,SD,A,0.25
51,12,2016,GTR,51,I,GP,0.6,360,SD,A,0.25
51,12,2016,TCT,31,I,GP,0.6,360,SD,A,0.25
51,12,2016,GTR,25,I,GP,0.6,360,SD,A,0.25
51,12,2016,GTR,25,I,GP,0.7,360,SD,A,0.25
55,2,2016,GTR,18,R,GP,1,480,SD,S,GBD
55,2,2016,GTR,15,I,GP,1,360,SD,S,GBD
55,2,2016,GBD,40,I,GP,1,240,BU,A,GBD
55,2,2016,GTR,22,I,GP,1.2,720,SD,S,GTR
55,2,2016,GTR,33,I,GP,1.2,360,BU,A,GBD
55,2,2016,GBD,14,R,GP,1.2,360,BU,S,GBD
55,2,2016,GBD,12,R,GP,1.2,240,SD,D,GBD
55,2,2016,GTR,35,I,GP,1.2,480,SD,D,GBD
55,2,2016,GTR,29,I,GP,0.8,600,SD,A,GTR
55,2,2016,GTR,14,I,GP,0.8,360,SD,S,GTR
55,2,2016,GTR,20,I,LPP,0.5,2000,SD,A,GTR
55,2,2016,GBD,5,R,GP,1,480,SD,U,GBD
55,2,2016,GTR,31,I,GP,1.2,480,BU,A,GBD
55,2,2016,GTR,16,R,GP,1.2,360,SD,S,GBD
55,2,2016,GTR,16,R,GP,1,240,SD,S,GBD
55,2,2016,GTR,21,R,GP,1.2,480,SD,S,GBD
55,2,2016,GTR,31,I,GP,1.2,360,SD,A,GBD
55,2,2016,GBD,34,I,GP,1.2,360,SD,A,GBD
55,2,2016,GTR,24,I,GP,1.2,360,SD,S,IQ4P LP
55,2,2016,GBD,19,I,GP,1,480,SD,S,IQ4P LP
55,2,2016,GTR,17,R,GP,1.2,360,SD,S,GBD
55,2,2016,GBD,35,I,GP,1,360,SD,A,GBD
55,2,2016,GBD,21,I,GP,1,480,SD,A,GBD
55,2,2016,GTR,27,I,GP,1.2,480,SD,A,GBD
55,2,2016,GTR,33,I,GP,1.2,360,SD,A,GBD
55,2,2016,GTR,26,I,GP,1,360,SD,A,GBD
55,2,2016,GTR,26,I,GP,1,360,SD,A,GBD
55,2,2016,GTR,16,I,GP,1,500,SD,D,GBD
55,2,2016,GTR,30,I,GP,1.2,600,SD,A,GBD
55,2,2016,GTR,29,I,GP,1,360,BU,A,GBD
55,2,2016,GBD,38,I,GP,1.2,240,SD,A,GBD
55,2,2016,GBD,51,I,GP,1,360,SD,A,IQ4P LP
55,2,2016,GTR,31,I,GP,1.2,480,SD,A,GBD
55,2,2016,GBD,35,I,GP,1,480,BU,A,GBD
55,2,2016,GBD,33,I,GP,1.2,480,SD,A,GBD
55,3,2016,GTR,33,I,GP,1.2,360,SD,A,GBD
55,3,2016,GBD,73,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,25,R,GP,0.8,360,SD,A,GBD
55,3,2016,GTR,18,I,GP,1.2,360,SD,S,GTR
55,3,2016,GTR,26,I,GP,1.2,480,SD,A,GBD
55,3,2016,GTR,39,I,GP,0.8,360,SD,A,GBD
55,3,2016,GTR,16,I,LPP,0.6,960,SD,M,GTR
55,3,2016,GBD,3,R,GP,1.2,480,SD,D,GBD
55,3,2016,GBD,3,R,GP,1.2,480,SD,D,GBD
55,3,2016,GBD,1,R,GP,1.2,480,SD,D,GBD
55,3,2016,GTR,30,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,18,R,LPP,0.5,2240,SD,S,GTR
55,3,2016,GTR,21,I,GP,1.2,600,SD,S,GBD
55,3,2016,GBD,31,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,28,R,GP,1.2,360,BU,A,GTR
55,3,2016,GBD,20,I,GP,1.2,240,BU,S,GBD
55,3,2016,GBD,17,R,GP,1.2,360,SD,S,GBD
55,3,2016,GTR,22,R,GP,1,360,SD,A,GBD
55,3,2016,GBD,38,I,GP,1.2,360,SD,A,GBD
55,3,2016,GBD,3,R,GP,1.2,480,SD,D,GBD
55,3,2016,GBD,8,R,GP,1.2,720,SD,D,GBD
55,3,2016,GBD,7,R,GP,1.2,240,SD,D,GBD
55,3,2016,GBD,55,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,4,R,GP,1.2,480,SD,D,GTR
55,3,2016,GBD,26,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,22,I,GP,1.2,360,SD,S,GTR
55,3,2016,GBD,12,R,GP,1.2,360,BU,S,GBD
55,3,2016,GTR,30,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,16,I,GP,0.6,360,SD,S,GBD
55,3,2016,GTR,15,I,GP,1.2,600,SD,S,GBD
55,3,2016,GTR,22,I,GP,1.2,480,SD,S,GBD
55,3,2016,GTR,25,I,GP,1,240,SD,A,GBD
55,3,2016,GTR,30,I,GP,1.2,240,SD,A,GBD
55,3,2016,GBD,21,R,GP,1.2,600,SD,A,GBD
55,3,2016,GBD,34,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,21,I,GP,1.2,480,SD,A,GBD
55,3,2016,GTR,29,I,GP,1.2,360,SD,A,GTR
55,3,2016,GTR,31,I,LPP,0.5,1680,SD,A,GTR
55,3,2016,GTR,25,I,LPP,0.5,672,SD,A,GTR
55,3,2016,GTR,24,I,GP,0.8,720,SD,A,GTR
55,3,2016,GTR,12,I,GP,0.8,360,SD,S,GTR
55,3,2016,GBD,50,I,GP,1,360,SD,A,GBD
55,3,2016,GTR,45,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,13,I,GP,0.8,360,SD,S,GTR
55,3,2016,GTR,38,I,GP,0.8,240,SD,A,GTR
55,3,2016,GTR,30,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,26,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,27,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,37,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,22,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,41,I,GP,0.8,240,SD,A,GTR
55,3,2016,GTR,25,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,18,R,GP,1.2,360,SD,S,IQ4P LP
55,3,2016,GBD,15,R,GP,1.2,360,SD,S,IQ4P LP
55,3,2016,GBD,16,I,GP,1.2,360,SD,A,GBD
55,3,2016,GTR,30,I,GP,1.2,240,SD,S,GBD
55,3,2016,GTR,32,I,GP,0.8,360,SD,A,GTR
55,3,2016,GTR,28,I,GP,1.2,360,SD,A,GBD
55,3,2016,GBD,3,R,GP,1.2,360,SD,D,GBD
55,4,2016,GTR,17,R,GP,1.2,600,BU,S,GBD
55,4,2016,GTR,13,R,GP,1.2,360,SD,S,GTR
55,4,2016,GTR,17,I,GP,1.2,600,SD,D,GTR
55,4,2016,GBD,32,I,GP,1.2,360,SD,A,GBD
55,4,2016,GBD,22,I,GP,1.2,360,SD,S,GBD
55,4,2016,GTR,18,I,GP,1.2,360,SD,S,GBD
55,4,2016,GBD,12,R,GP,1.2,360,SD,S,GBD
55,4,2016,GBD,20,R,GP,1,240,SD,S,GBD
55,4,2016,GTR,22,I,GP,1.2,360,SD,S,GBD
55,4,2016,GBD,20,I,GP,1.2,360,SD,A,GBD
55,4,2016,GBD,18,I,GP,1.2,360,BU,D,GBD
55,4,2016,GBD,14,I,GP,1.2,480,SD,S,GBD
55,4,2016,GBD,35,I,GP,1.2,480,SD,A,GBD
55,4,2016,GBD,31,I,GP,1,240,SD,A,GBD
55,4,2016,GBD,3,R,GP,1.2,360,SD,D,GBD
55,4,2016,GTR,25,R,GP,1.2,360,SD,S,GBD
55,4,2016,GBD,41,I,GP,1.2,600,SD,A,GBD
55,4,2016,GBD,18,R,GP,1.2,360,BU,S,GBD
55,4,2016,GTR,7,R,GP,1,360,SD,S,GTR
55,4,2016,GBD,38,I,GP,1.2,360,SD,A,GBD
55,4,2016,GBD,14,I,GP,1,480,SD,S,GBD
55,4,2016,GTR,23,I,GP,1,600,SD,A,GBD
55,4,2016,GBD,14,R,GP,1.2,480,SD,A,GBD
55,4,2016,GTR,21,I,GP,1.2,480,SD,S,GBD
55,4,2016,GBD,14,I,GP,1,480,SD,S,GBD
55,4,2016,GTR,20,I,GP,0.8,360,SD,S,GTR
55,4,2016,GBD,26,R,GP,1.2,360,SD,A,GBD
55,4,2016,GBD,15,R,GP,1.2,360,SD,S,GBD
55,4,2016,GTR,18,I,GP,1,360,SD,S,GBD
55,4,2016,GTR,18,I,GP,1.2,360,SD,S,GBD
55,4,2016,GBD,44,I,GP,1,100,SD,A,GBD
55,4,2016,GTR,32,I,GP,1.2,480,SD,A,GTR
55,4,2016,GBD,13,R,GP,1,360,SD,S,IQ4EQ24
55,4,2016,GBD,15,R,GP,1.2,360,SD,S,GBD
55,4,2016,GBD,4,I,GP,1.2,600,SD,D,IQ4HC
55,4,2016,GTR,10,I,LPP,1.2,1360,SD,S,GTR
55,4,2016,GTR,38,I,GP,1,720,SD,A,GTR
55,4,2016,GBD,61,I,GP,1.2,480,SD,A,IQ4EQ24
55,4,2016,GTR,36,I,GP,1.2,240,SD,A,EZ1003TG
55,4,2016,GTR,36,I,GP,1.2,360,,A,IQ4PS
55,4,2016,GTR,18,I,GP,0.8,360,SD,S,GTR
55,4,2016,GTR,20,I,GP,1.2,240,SD,A,GBD
55,4,2016,GTR,33,I,GP,1,240,SD,A,GBD
55,5,2016,GTR,63,I,GP,0.8,240,SD,A,GTR
55,5,2016,GTR,20,I,GP,0.8,360,SD,S,GTR
55,5,2016,GTR,2,R,PG,0.8,360,SD,D,GTR
55,5,2016,GBD,33,I,GP,1.2,360,SD,A,GBD
55,5,2016,GTR,16,R,PG,1,360,SD,S,GBD
55,5,2016,GTR,30,R,GP,1,480,SD,A,GBD
55,5,2016,GBD,17,I,GP,1,480,SD,S,GBD
55,5,2016,GTR,21,I,GP,1,720,SD,S,GTR
55,5,2016,GTR,19,I,GP,1.2,360,SD,S,GBD
55,5,2016,GBD,10,R,PG,1,500,SD,U,GBD
55,5,2016,GBD,48,I,GP,1.2,240,BU,A,GBD
55,5,2016,GTR,13,I,GP,1,480,SD,S,GBD
55,5,2016,GTR,30,I,GP,0.6,360,SD,S,GBD
55,5,2016,GTR,13,R,GP,1,360,BU,S,GBD
55,5,2016,GTR,28,I,GP,1,240,SD,A,GBD
55,5,2016,GBD,16,I,GP,1,360,BU,S,GBD
55,5,2016,GTR,29,I,GP,1.2,360,SD,A,GBD
55,5,2016,GBD,14,I,GP,1,480,BU,S,GBD
55,5,2016,GTR,22,I,GP,1.2,480,SD,S,GBD
55,5,2016,GTR,18,I,GP,1,360,SD,S,GBD
55,5,2016,GTR,28,I,GP,1,360,SD,A,GBD
55,5,2016,GBD,5,R,GP,1.2,480,SD,D,GBD
55,5,2016,GBD,5,R,GP,1.2,360,SD,D,GBD
55,5,2016,GTR,18,R,GP,0.8,360,SD,S,GTR
55,5,2016,GTR,18,I,GP,1.2,360,SD,S,GBD
55,5,2016,GBD,14,R,GP,1.2,240,BU,S,GBD
55,5,2016,GBD,44,I,GP,1.2,480,BU,A,GBD
55,5,2016,GTR,31,I,GP,1.2,600,SD,A,GTR
55,5,2016,GBD,32,R,GP,1,480,SD,A,GBD
55,5,2016,GBD,50,I,GP,1,240,SD,A,GBD
55,5,2016,GTR,22,I,GP,1.2,480,SD,S,GBD
55,5,2016,GBD,36,I,GP,1,480,SD,A,GBD
55,5,2016,GBD,38,I,GP,1.2,360,BU,A,GBD
55,5,2016,GBD,25,I,GP,1,360,BU,A,GBD
55,5,2016,GTR,29,I,GP,1.2,360,SD,A,GBD
55,5,2016,GTR,16,I,GP,1.2,240,BU,S,GBD
55,5,2016,GBD,34,I,GP,1.2,360,SD,A,GBD
55,5,2016,GBD,38,I,GP,1,360,,A,GBD
55,6,2016,GBD,24,R,GP,1.2,480,SD,A,GBD
55,6,2016,GBD,56,I,GP,1.2,240,SD,A,GBD
55,6,2016,GBD,21,I,GP,1,360,SD,A,GBD
55,6,2016,GTR,20,R,GP,1.2,360,SD,S,GBD
55,6,2016,GTR,30,I,GP,1.2,240,BU,A,GBD
55,6,2016,GBD,13,R,GP,1.2,360,BU,S,GBD
55,6,2016,GTR,8,R,LPP,1,600,BU,S,GBD
55,6,2016,GTR,24,R,GP,1,360,SD,S,GBD
